カテゴリ,ショップ,商品名,価格,報酬率,アフィリエイトリンク,商品ID,ライブ
キッズ・ベビー,atRise（アットライズ）,靴 消臭 消臭剤 入れるだけ シューズ シューズパウダー 55g 対策 日本製 無香料 スニーカー 革靴 ブーツ パンプス 子供 靴のふりかけ 脱臭 吸湿 抗菌 靴下 スポーツ インソール  靴の臭い消し,"¥2,480",12,https://affiliate.tiktok.com/api/v1/share/AKSrFj0cOjLE,1732718694709233137,
キッズ・ベビー,atRise（アットライズ）,＼NEWカラー登場／6重 ガーゼバスタオル ガーゼタオル ベビー 新生児 赤ちゃん イブル 湯上がり おくるみ タオル 3枚セット 単品 フード付き 正方形 ふわふわ やわらか くすみカラー かわいい お祝い,"¥1,680〜¥4,480",12,https://affiliate.tiktok.com/api/v1/share/AKSrCAwx0X3g,1732123605935162865,
キッズ・ベビー,atRise（アットライズ）,＼トイレに行きたくなる／補助便座 折りたたみ 携帯 収納 便座 トイレ おまる 便利 吸盤 吸盤付き トイレ 練習 トイレトレーニング トイレ補助 かわいい 男の子 女の子 子供 新商品,"¥1,480",12,https://affiliate.tiktok.com/api/v1/share/AKSrFj1FzclN,1733590208576718321,
キッズ・ベビー,emo’s store エアラブ公式,[公式] エアラブ4+ オレオ | airluv4+ oreo 送風機付きクールシート,"¥15,840〜¥19,424",8,https://affiliate.tiktok.com/api/v1/share/AKSprwmZlXuu,1731634323544638764,
キッズ・ベビー,emo’s store エアラブ公式,[公式] エアラブ4+ ドーナッツ | airluv4+ donut 送風機付きクールシート,"¥9,440〜¥13,024",8,https://affiliate.tiktok.com/api/v1/share/AKSprwGXZPpt,1731625192020084012,
キッズ・ベビー,emo’s store エアラブ公式,[公式] エアラブ4+ ロリポップ | airluv4+ lollipop 送風機付きクールシート,"¥11,840〜¥15,424",8,https://affiliate.tiktok.com/api/v1/share/AKSpy8TfZGHZ,1731635752860353836,
スポーツ,Merach.Japan,MERACH ステアステッパー ハンドルバー付き、LCDディスプレイ、150KG容量、運動用クライマーエクササイズマシン、男女兼用ホームフィットネス器具,"¥8,999",11,https://affiliate.tiktok.com/api/v1/share/AKvCMs49vYv3,1731583864194041789,
スポーツ,Merach.Japan,MERACH ツイストボード ダンスマシン 体幹 トレーニング器具 女性 筋トレ 筋トレ器具 ダイエット器具 ダイエット 有酸素運動 抵抗バンド付き エクササイズ ポータブル ウエストシェイパー 自宅用,"¥4,599〜¥5,999",11,https://affiliate.tiktok.com/api/v1/share/AKvCMsknKnB6,1732263493688919997,
スポーツ,Merach.Japan,MERACH ミニ筋膜リリース機 228g超軽量 5段階振動モード 最大3200回/分 Type-C充電式 4種類シリコンヘッド付き 携帯便利 フィットネス用,"¥3,499",11,https://affiliate.tiktok.com/api/v1/share/AKvCMrH7zwUK,1732479525913069501,
スポーツ,Merach.Japan,MERACH 多機能トレーニングボード 折りたたみピラティス器具 ピラティスマシン 膝マット・タイマー・バンド付き｜家庭用ピラティス器具 全身トレーニング 体幹エクササイズ,"¥6,299〜¥8,199",11,https://affiliate.tiktok.com/api/v1/share/AKvCMskn3lID,1732002254942537661,
スポーツ,Merach.Japan,MERACH 多機能ペダル付きエクササイズバンド 通販 送料無料  トレーニングバンド ダイエット フィットネス ペダル付き 多機能 通販,"¥2,499〜¥2,699",11,https://affiliate.tiktok.com/api/v1/share/AKvCMs4ATjGY,1732002848479479741,
スポーツ,Merach.Japan,MERACH 家庭用静音ステッパー、フルボディワークアウトのための大きな範囲、上下およびツイストモーションを備えた油圧ステッパー、家庭用抵抗バンド付き150 kg容量ツイスト階段ステッパー,"¥8,999",11,https://affiliate.tiktok.com/api/v1/share/AKvCMs4ACj0g,1731766705697884093,
スポーツ,Merach.Japan,"MERACH 振動マシン , 全身ワークアウト リンパドレナージュ 脚 腹筋 体幹 自宅フィットネス 省スペース収納 多段階調整","¥11,339〜¥12,199",11,https://affiliate.tiktok.com/api/v1/share/AKvCMs4B1m4i,1732833927896663997,
スポーツ,Merach.Japan,MERACH 調整可能なダンベルセット 4 in 1 フリーウェイト ダンベル 1〜4KG 女性用 ハンドウェイト ソフトラバーグリップ ホームジム トレーニング用,"¥2,899〜¥6,298",11,https://affiliate.tiktok.com/api/v1/share/AKvCMsknbuJj,1732552730601228221,
スポーツ,Merach.Japan,MERACH 調整可能なパワーツイスターバー – 上半身トレーニング用 家庭用ポータブルフィットネス機器,"¥2,499",11,https://affiliate.tiktok.com/api/v1/share/AKvCMs4AknCz,1732411044478158781,
スポーツ,Merach.Japan,MERACH腹筋トレーナー液晶モニター付き腹筋エクササイズマシン腹筋コアトレーナーマシン腹筋運動で腕脚臀部シェイパー腹筋調整可能,"¥6,999",11,https://affiliate.tiktok.com/api/v1/share/AKvCMrH7RuXN,1732002070828386237,
スポーツ,Merach.Japan,MERACH進化版 四輪腹筋ローラー 4輪LCDディスプレイ 自動スプリングバック スマートブレーキ Type-C充電 スマホスタンド付き 膝マット付き 耐荷重200kg 組み立て簡単 静音 プロ仕様,"¥2,699〜¥4,199",11,https://affiliate.tiktok.com/api/v1/share/AKvCMrH7iwTo,1732006000371468221,
スポーツ,Merach.Japan,Merach ホーム腹部運動コアトレーニング男女兼用肘サポート付きスマホスタンド＆滑り止めマット付き自動リバウンドAbホイール フィットネス機器,"¥2,699〜¥3,999",11,https://affiliate.tiktok.com/api/v1/share/AKvCMskmmegj,1731688230317295549,
スポーツ,Merach.Japan,Merachインナー太もも、脚、腕、腕トリマーのための、太ももトレーナーホームフィットネス機器オプションバージョン:ストラップ、スマートカウンター,"¥1,999〜¥2,699",11,https://affiliate.tiktok.com/api/v1/share/AKvCMrH7AkUp,1731688198291818429,
スポーツ,YURAKU｜フラフープ人気NO.1,【YURAKU】フラフープ ダイエット 1.5kg 大人用 初心者 くびれ作り 2026年モデル ソフトフラフープ 痛くない 静音 落ちない ウエスト引き締め 収納袋付き 日本語説明書,"¥2,480",13,https://affiliate.tiktok.com/api/v1/share/AKSp0hRTTdzn,1733346518595765787,
スポーツ,atRise（アットライズ）,2WAY 筋膜リリース 筋膜ローラー 取り外し可能 ふくらはぎ 太もも 足 二の腕 全身 むくみ 解消 足痩せ フォームローラー ストレッチ 筋膜 ローラー 挟む式,"¥2,880〜¥2,980",12,https://affiliate.tiktok.com/api/v1/share/AKSrFiyxYFET,1732148189502473713,
スポーツ,atRise（アットライズ）,【解説書付き】フォームローラー 筋膜リリース 筋膜ローラー ローラー ヨガポール ローラー 筋膜 リリース ストレッチローラー ほぐしローラー 初心者 小型 ミニ ストレッチ ポール ピラティス トレーニング,"¥1,980",12,https://affiliate.tiktok.com/api/v1/share/AKSrCAyh4mrB,1732770994196350449,
スポーツ,atRise（アットライズ）,フラフープ ソフトフラフープ ベリー フィットネス ベリートレーニング用 PVC ソフトスプリングフラフープ 折りたたみ式 ポータブル フラサークル ウエスト エクササイズ 有酸素運動 筋トレ シェイプアップ フィットネス 機器 室内,"¥2,980",12,https://affiliate.tiktok.com/api/v1/share/AKSrFj1EtYpL,1733279843484206577,
スポーツ,atRise（アットライズ）,ヨガポール ロング ショート ハーフ 筋膜 ストレッチ ポール ストレッチ用ポール ポール エクササイズポール フォームローラー 体幹 ダイエット ヨガ トレーニング,"¥3,980",12,https://affiliate.tiktok.com/api/v1/share/AKSrGtUFwJ5j,1734140180608419313,
スポーツ,atRise（アットライズ）,ヨガマット 折りたたみ 滑り止め ヨガマット ケース 折り畳み たためる ストレッチ トレーニングマット ストレッチ ホットヨガ ピラティス エクササイズ creer 6mm 厚手 大判,"¥2,580〜¥2,780",12,https://affiliate.tiktok.com/api/v1/share/AKSrFj1vEykH,1734177252754228721,
ファッション・アパレル,Falami,iFala 眼科医監修 サングラス メンズ レディース【Poco'ce雑誌掲載・偏光×調光レンズ】 UV400  紫外線99％カットサングラス  釣り ゴルフ 運転用 ドライブ スポーツサングラス 野球 ランニング おしゃれ 軽量 レザー収納ポーチ お得な7点セット 取扱説明書付き,"¥2,680〜¥3,180",13,https://affiliate.tiktok.com/api/v1/share/AL2drn069NW1,1732248318298195661,
ファッション・アパレル,Falami,iFala 眼科医監修 サングラス メンズ レディース【小顔見え・美肌師監修】調光偏光 UV400 紫外線カット 運転用 ドライブ ゴルフ 釣り スポーツ アウトドア おしゃれ 軽量 丸サングラス 変色 レザー収納ポーチ付き 7点セット,"¥2,680〜¥3,080",13,https://affiliate.tiktok.com/api/v1/share/AL2doxEMx8Nv,1732381617271178957,
ファッション・アパレル,Falami,iFala 眼科医監修 スポーツサングラス メンズ レディース[偏光×調光・UV99％カット] スポーツサングラス 自転車 運転 釣り ドライバ ゴルフ バイク 野球 ランニング テニス スキー 登山 超軽量 偏光サングラス レディース レザー収納ポーチ 取扱説明書付き お得な7点セット,"¥2,680〜¥2,980",13,https://affiliate.tiktok.com/api/v1/share/AL2doxEM7oSV,1732024896987039437,
ファッション・アパレル,Falami,iFala 眼科医監修 偏光調光サングラス【日本人向け設計・紫外線99％カット・安心半年返金保証 】メンズ レディース 運転用 ドライブ ゴルフ 釣り スポーツ ランニング 野球 おしゃれ 軽量,"¥2,680〜¥2,980",13,https://affiliate.tiktok.com/api/v1/share/AL2drn07FWei,1736015008262424269,
ファッション・アパレル,Falami,iFala 眼科医監修 調光サングラス ブルーライトカットメガネ【1本3役・JIS規格・国内検査機関試験済】UV400 紫外線99%カット 伊達メガネ PCメガネ 度なし メンズ レディース 釣り ドライブ ゴルフ スポーツ アウトドア スマートグラス,"¥2,780〜¥3,180",13,https://affiliate.tiktok.com/api/v1/share/AL2drn06yUCh,1733342072059037389,
ファッション・アパレル,Falami,【Poco'ce雑誌掲載・調光偏光サングラス】サングラス メンズ レディース UV400 サングラス 釣り ゴルフ 運転用 ドライブ スポーツサングラス 野球 ランニング おしゃれ 軽量 レザー収納ポーチ 取扱説明書付き お得な7点セット,"¥2,680〜¥3,080",13,https://affiliate.tiktok.com/api/v1/share/AL2doxENV6lV,1735010869967357645,
ファッション・アパレル,Falami,目元パック ニードルパッチ ヒアルロン酸 [6回分]目元ケア マイクロニードル 目の下パッチ 口元 眉間 女性用 男性用,"¥2,680〜¥3,980",13,https://affiliate.tiktok.com/api/v1/share/AL2doxEL1Y75,1731753443039086285,
ファッション・アパレル,Falami,目元パック ニードルパッチ ヒアルロン酸パッチ [CICA配合]マイクロにドール 目元ケア 3回分6枚入 口元 眉間 目の下 目元ケア 口元 男女兼用 iFala,"¥1,880〜¥2,580",13,https://affiliate.tiktok.com/api/v1/share/AL2drn05sHuP,1731753555181602509,
ファッション・アパレル,Falami,目元パック ヒアルロン酸パッチ ニードルパッチ[12回分] コラーゲンとマイクロニードル 2in1パッチ 目の下 眉間 口元 目元ケア 男性用 女性用,"¥2,680〜¥4,280",13,https://affiliate.tiktok.com/api/v1/share/AL2drn02Ij5L,1731706754416281293,
ファッション・アパレル,LASIEM,LASIEM ショルダーバッグ レディース ナイロン 大人 軽量 本革 ミニボストン ミニショルダーバッグ ボストンバッグ ペットボトルが入る 撥水 バッグチャーム ショルダー ベルト付 上品 おしゃれ きれいめ ブランド,"¥12,800",14,https://affiliate.tiktok.com/api/v1/share/AKYAqRB3ht2l,1733291191218767344,
ファッション・アパレル,LASIEM,LASIEM マルチポーチ キーケース ティッシュケース付き,"¥3,280",14,https://affiliate.tiktok.com/api/v1/share/AKYAqQ7aPuJd,1733418975570593264,
ファッション・アパレル,LASIEM,LASIEM メタリック長財布 長財布 レディース 小さい長財布 小さめ 財布 短い長財布 短い 本革,"¥7,980",14,https://affiliate.tiktok.com/api/v1/share/AKYAqRBFFr9Q,1733294709363344880,
ファッション・アパレル,LASIEM,LASIEM メッシュハンカチポーチ メッシュ タオル ハンカチ ポーチ 濡れたハンカチ,"¥1,980",14,https://affiliate.tiktok.com/api/v1/share/AKYAqQRpiBBI,1733418907226113520,
ファッション・アパレル,LASIEM,LASIEM 大容量自立メイクポーチ メイクポーチ　大容量　メイク,"¥3,480",14,https://affiliate.tiktok.com/api/v1/share/AKYAqQnK0AIe,1733419030828778992,
ファッション・アパレル,LASIEM,LASIEM 本革お財布ショルダーバッグ お財布機能付き,"¥10,980",14,https://affiliate.tiktok.com/api/v1/share/AKYAqQ7R4FBx,1733294641612883440,
ファッション・アパレル,LASIEM,LASIEM 本革キューブバッグ スカーフ付き レディース ハンドバッグ トートバッグ バッグインバッグ付 ショルダーストラップ付,"¥12,800〜¥13,800",14,https://affiliate.tiktok.com/api/v1/share/AKYAqQnF36dU,1733294666130228720,
ファッション・アパレル,LASIEM,LASIEM 本革バイカラーベルト二つ折り財布 引き手二タイプ付き,"¥5,980",14,https://affiliate.tiktok.com/api/v1/share/AKYAqQn6FbhX,1732071717610489328,
ファッション・アパレル,LASIEM,LASIEM 本革リップケース 鏡付き リップ ケース 本革 口紅ケース 口紅入れ 化粧ポーチ,"¥1,780",14,https://affiliate.tiktok.com/api/v1/share/AKYAqRBO3Xfs,1733462692991108592,
ファッション・アパレル,LASIEM,LASIEM 特注シープレザー キルティング二つ折り　ミニ財布,"¥3,980",14,https://affiliate.tiktok.com/api/v1/share/AKYAqRBf6TMm,1733542255188280816,
